"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"F96F10B4-18FA-413E-9ED3-D634F42CE7C8","TOMMY'S CHIP WAGON"," WELLINGTON @ HOLLAND","","ON","","","","+16137281476"
"0A962975-E0E4-4A67-9362-9ECCE18299CA","BOBITES"," METCALFE STREET AT SPARKS STRE","OTTAWA","ON","K1P 5N7","","","+16138669960"
"4A8FE05A-CB7B-4F38-9764-89714AC83C61","THE BIG RAVEN","1125 COLONEL BY DRIVE","OTTAWA","ON","K1S 5B6","","",""
"8AA29510-D6EE-45A8-897A-0334AE0B3132","D & C FRIES","1871 MERIVALE ROAD","OTTAWA","ON","K1J 7S9","","","+16138681931"
"4D653D49-DBC0-4845-8140-3A22AD171E56","SUNY CHIP ","300 ROCHESTER STREET","OTTAWA","ON","","","","+16132046069"
"D8E204AD-2E70-4C44-8EEC-897B3D209B98","NANCYS BBQ & FRIES "," BANK @ SPARKS ","OTTAWA","ON","","","","+18195687241"
"F129D363-0112-4060-B806-6A9F4D7F4205","SUNNY DAY'S","31 ROSEBERY AVENUE","OTTAWA","ON","K1S 1W1","","","+16132765394"
"D40CD902-F0DC-4A65-84D5-0509151A8436","WANNA WAFFLE","852 BANK STREET","OTTAWA","ON","","","","+16137978163"
"FDE34276-63C9-4F78-88DC-F930A0E8F403","KIM CHIP WAGON","1532  LAPERRIERE AVENUE","OTTAWA","ON","K1Z 7T2","","","+16138645130"
"07B26651-D385-4B67-AA01-F9EB766B696A","OLD FASHIONED LEMONADE","17 MYRLE AVENUE","OTTAWA","ON","K2H 8E5","","","+16138204908"
"52E3EF17-514A-450D-BA12-F8E3E97CB143","IVALO'S SUPER DOG"," METCALFE @ WELLINGTON ","VANIER","ON","","","",""
"DE625571-C481-40BF-B7FD-FA146A6CCEF5","8 LOCK'S FLAT","191 COLONEL BY DRIVE","OTTAWA","ON","K1N 0Z2","","","+16132406196"
"F8EA60C6-F2B2-4F2A-8426-F9A7F882BBC9","ALEKS","143 GENEST STREET","OTTAWA","ON","K1L 7Y8","","","+16132761714"
"52BB5EC8-B7DB-4123-B438-CDB13BF1FE1F","SUMMERVILLE REFRESHMENTS","160 ELGIN STREET","OTTAWA","ON","K2H 6Z9","","","+16138295489"
"FC21CF54-9C94-4571-B015-DA28F0106A13","BONITAS CANTINA","6001 HAZELDEAN ROAD","OTTAWA","ON","","","","+16133149595"
"EC192791-23D0-45FF-B15A-C0E9F3EA81EF","CARIBBEAN CRUISER","1533 MERIVALE ROAD","OTTAWA","ON","K2G 3J3","","",""
"D84BED95-86E8-4304-9BA2-B0489C1E38A3","OLD FASHIONED LEMONADE","17 MYRLE AVENUE","OTTAWA","ON","K2H 8E5","","","+16138204908"
"0B22C288-8C5C-4C21-A1A9-B26BCAA6159D","THE GREAT CANADIAN POUTINERIE","201 LEVIS AVE","OTTAWA","ON","K1L 6G1","","","+16137090783"
"2FA6685D-CC41-421B-835E-AAF5FE942DE8","CRISPY CHIPS","1820  MERIVALE ROAD","OTTAWA","ON","K2G 1E6","","","+16136144537"
"FC218DFB-66CF-459D-805E-79CB598E3BC9","ALEKS # 2 ","143 GENEST STREET","OTTAWA","ON","K1L 7Y8","","","+16132761714"
"C076C950-0FC3-4E8C-BF33-BA6A0284EDF2","PLAYA DEL POPSICAL","809 BANK STREET","OTTAWA","ON","K1S 3V7","","","+16137905585"
"B0794E6A-2F7F-47CC-BAED-8BAF0B897E76","CLAUDE CANTEEN","1594 LAPERIERRE","OTTAWA","ON","","","","+16132200453"
"C67CF9EF-C6E0-48A6-999D-50E7B012AC79","CHEF ON WHEELS","161 ELGIN STREET","OTTAWA","ON","","","","+16137101958"
"DBFF3B45-0369-4AA3-A553-E48E9D83BF33","THE BLENDED BERRY","298 PRESTON STREET","OTTAWA","ON","K1R 7R6","","","+16132898644"
"1C03AC84-EC34-44E3-9E44-47E19B4FFE2A","C&T THEE CHIP SHOPPE","1014  FISHER AVENUE","OTTAWA","ON","K1Z 6P5","","","+16137980193"
"86DC4529-048D-440A-BF14-BEB062AFBD6C","NEW JERSEY HOT DOG"," RIDEAU @ WALLER ","OTTAWA","ON","K1L 7E7","","","+16137426995"
"ACC6F133-1C91-48AC-9451-804C7C558F74","6298745 CANADA INC","1501 SIEVERIGHT","OTTAWA","ON","K1L 8C9","","","+16138666779"
"69488759-26B5-46D9-84A8-81DFB90BA65D","KENS STREET EATS","1025 MERIVALE ROAD","OTTAWA","ON","K1R 5N7","","","+16132502615"
"09E89ABC-4855-4004-8486-2DFCB9598C83","6298745 CANADA INC","1501 SIEVERIGHT","OTTAWA","ON","","","","+16138666779"
"C64E2487-BE50-41B5-BA2B-71B69A433666","JACK'S MOBILE CANTEEN","408  RIDEAU STREET","OTTAWA","ON","K1N 5Z2","","",""
"72D3AB9C-881A-4452-B1BF-6F728A1B5CFE","RELISH","100 MARIE CURIE","OTTAWA","ON","K1J 5E7","","","+16136954901"
"9CD7945B-0144-49D1-A0FF-B9964466C0E4","JP'S CRISPY CHIPS","1375  CLYDE AVENUE","OTTAWA","ON","K2G 3H7","","","+16132823482"
"F2933A7A-3485-4406-9809-547664246DE5","DAREK HOT DOGS # 2","275 RIDEAU STREET","OTTAWA","ON","K1K 4N1","","",""
"A882436C-3029-4BFD-9EE0-4B158B691B98","ANDY'S HOT DOG "," RICHMOND ROAD@ CHURCHILL AVE","","ON","","","",""
"91A77ACF-1AEE-42DA-9FA1-AD59D8C3327E","6298745 CANADA INC","1501 SIEVERIGHT","OTTAWA","ON","K1L 8C9","","","+16138666779"
"3291D565-0ED5-4BFA-864F-A1C1B535A465","STREET SIDE CONCESSIONS","100 LAURIER AVENUE EAST","OTTAWA","ON","K1G 6N5","","","+16137394529"
"FF2B06C6-DF62-4ACF-9F7B-C38694D6284F","ANGRY DRAGONZ"," Lyon Street @ Gloucester","OTTAWA","ON","K1V 1X1","","","+16132552880"
"DBF27F50-5F17-495C-A5E1-538F7D3464EF","CARLETON FRIES","1170 HERON ROAD","OTTAWA","ON","","","","+16137913025"
"E93CBCE2-AC19-4F21-9BCC-300FD323A9AE","BAP"," BANK STREET @ SLATER STREET","OTTAWA","ON","","","","+16132947017"
"71AD8881-C7CE-4B11-A03D-2F4C85E39145","RED ROASTER "," KENT AND QUEEN","OTTAWA","ON","","","","+16132827288"
"BF37927C-FD18-4FE0-8B0A-3D8751B6C65F","SEASONS CHIPS","1355  PAARDEBURGH AVENUE","OTTAWA","ON","K1V 6V6","","","+16132965300"
"3CD81D38-93F6-45AA-9BA2-7A35A5576045","LONG'S PATATE CHIP WAGON"," RUSKIN @ PARKDALE ","OTTAWA","ON","","","","+16132611504"
"907A3BAE-9EA6-4ACD-B6E1-5B8DAD2A59E7","STREET SIDE CONCESSIONS","75 LAURIER AVENUE EAST","OTTAWA","ON","K1G 6N5","","","+16137394529"
"3B772D93-8900-4BB5-B0B3-38CD39F6D542","DAREK'S HOT DOGS","43 METCALFE @ ALBERT","OTTAWA","ON","K2C 3J8","","",""
"E53C072F-64EE-4B59-B1AC-07EA4F53409C","OLIVE GREEN FOOD CART","2 ULLSWATER","OTTAWA","ON","","","","+16138202222"
"7748E36C-F3D4-4BD5-8B17-2D570384E43E","NOEL' S KITCHEN","351 CROYDON AVENUE","OTTAWA","ON","","","","+16136957744"
"CAF009EC-885D-4575-A3B1-7445991D8F81","ROUMEN ATANUSSOV"," WELLINGTON AT PATRICIA","OTTAWA","ON","J8H 2R8","","",""
"3B22724A-17B4-466E-9186-3A631F5B73BD","ROYI STREET CART"," ELGIN @ LAURIER","","ON","","","","+16138894278"
"AD6F1FF0-CC21-456F-822E-1D490EF50F15","GONGFU","53 ELGIN STREET","OTTAWA","ON","","","","+16137009219"
"BADE2936-162B-4153-B61C-ABB46B2D9494","MIKEY'S FAST FOOD"," METCALFE @ LAURIER","OTTAWA","ON","K1K 0R7","","","+16137442125"
"4AFB1310-B716-4692-874F-6F89FD148AF4","OLD FASHIONED LEMONADE","1568 CARLING AVENUE","OTTAWA","ON","K1Z 7M4","","","+16138204908"
"45F74F3A-44CC-4680-BD63-3E0A228531BB","DOSA","512 SOMERSET STREET WEST","OTTAWA","ON","K1R 5J9","","","+16134133684"
"4F9AB555-1D3E-4932-B024-842C0AA1EE8D","HINTONBURGER EXPRESS","1025 MERIVALE ROAD","OTTAWA","ON","K1Z 6A6","","",""
"FABC358C-6915-42B0-A4C5-6D1B6711D1F7","TV'S FRIES","565 WEST HUNT CLUB ROAD","OTTAWA","ON","K2G 5W5","","","+16138664398"
"6A1FE14F-3ED9-4882-AB63-086CF70D75DE","STONE SOUP FOODWORKS"," MARIE CURIE","OTTAWA","ON","","","","+16136275383"
"74951793-6B5D-4EB8-A2A7-87C1058E0C73","OLD FASHIONED LEMONADE","1568 CARLING  AVENUE","OTTAWA","ON","K1Z 7M4","","","+16138204908"
"27BA72E5-97AF-4E9D-A5CB-061491BDDB82","OTTAWA STREAT GOURMET","689 FARMINGTON AVENUE","OTTAWA","ON","K1V 7H4","","","+16135699305"
"173787EB-F192-4B00-8A53-CB9A6D18F365","MR. HOT FRIES","17 BULLMAN STREET","OTTAWA","ON","K1Y 2S2","","","+16132610469"
"535CDF55-740A-4792-9CC1-65FFF36A2E62","ANDY'S HOT DOG CART","1545 CARLING AVENUE","OTTAWA","ON","","","",""
"A144AF2C-0A0F-405C-AA0B-0D414590AC21","ARTYS SHACK","3055 DUMAURIER AVENUE","OTTAWA","ON","K2B 8A3","","","+16135960259"
"914E40E2-B401-4237-A207-5908578D9C71","K&H FRIES","720  CHURCHILL AVENUE","OTTAWA","ON","K1Z 5G5","","","+16132554704"
"A899B824-6336-4593-9EB2-95CF028A6F29","MY VINA FRENCH FRIES","124  SHERBROOKE AVENUE","OTTAWA","ON","K1Y 1R9","","","+16137222916"
"1F2B0D99-FE53-4C05-A4C0-933B9CF9B8B6","CLARKE CONCESSION","23 ULLSWATER DRIVE","OTTAWA","ON","K2H 5H4","","","+16138284788"
"15E8F918-C071-48A5-A764-52464A516630","OLD FASHIONED LEMONADE","17 MYRLE AVENUE","OTTAWA","ON","K2H 8E5","","","+16138204908"
"49FA38D7-D3F6-426D-B88A-780178AEE098","BITE THIS FRESH AIR FRESH FOOD","181 RICHMOND ROAD","OTTAWA","ON","K2A 1X9","","","+16137091487"
"740C3C1F-4F07-4A45-8AAB-670BD44741C2","OLD FASHIONED LEMONADE","17 MYRLE AVENUE","OTTAWA","ON","K2H 8E5","","","+16138204908"
"6AE2287C-6089-4557-BCFE-588E9BC5260D","FRENCHIES SUPER FRIES","1145  WELLINGTON STREET","OTTAWA","ON","K1S 3R4","","","+16133229306"
"54FDB43A-418B-4AC1-9715-10F07B1C2FEB","THE FRENCH FRY CONNECTION","201 LEVIS AVENUE","OTTAWA","ON","","","","+16132556745"
"DEBC27DE-A556-4B8B-8F08-B44B7AF5D818","OLD FASHIONED LEMONADE","17 MYRLE AVENUE","OTTAWA","ON","K2H 8E5","","","+16138204908"
"58D80993-D533-4C0B-9672-079773049AF5","HA-LOU FRENCH FRIES"," Kent @Slater","OTTAWA","ON","K1R 6V8","","","+16135674117"
"C5BAB75D-514C-4D2D-806E-8A4E0ED721BF","MERRY DAIRY","22 GRANGE AVENUE","OTTAWA","ON","K1Y 0N7","","",""
"62FFCE17-ADF5-4BFF-BFCD-2B8288525B4B","WANNAWAFEL","18 NESTOW DRIVE","OTTAWA","ON","K2G 3X8","","","+16137978163"
"BE240E37-04EB-4B97-857A-809D071F15D6","RICO PERU FOOD TRUCK","230 MONTREAL ROAD","OTTAWA","ON","K1L 6C6","","",""
"270F2274-F1A8-4B92-AC59-453344D4B2D2","MEXIGO CABANA","1841  BANK STREET","OTTAWA","ON","K1V 7Z6","","","+16135526054"
"97AF28C4-16E5-4D1A-964E-332C10BC72ED","NATIONAL CAPITAL CRAFT BEER FESTIVAL","110 LAURIER AVENUE","OTTAWA","ON","K2P 2L7","","",""
"96CADACB-E3F4-4EA5-B6CF-26BCF02D8569","NACHO CARTEL INC","151 LAURIER AVENUE","OTTAWA","ON","K1N 6N8","","","+16132628988"
"85BC2A01-D885-4B35-854B-8A8326B3FF13","AD MARE MOBILE SEAFOOD"," SLATER STREET & O'CONNOR STREE","OTTAWA","ON","","","",""
"D9BBA6EB-B256-4188-BC59-9D742BF6CDDF","MR CHURRITOS 613-700-8194"," ELSGIN & SLATER","OTTAWA","ON","","","","+16137008194"
"5878AB40-637E-42FF-93BB-A71280A3F6E6","LITTLE ANGELS PARADISE","6259 4TH LINE ","OTTAWA","ON","K0A 2T0","","",""
"76DB05DD-8D07-4B01-A734-1C58BDFEC569","112030 CANTEEN","1680 LINKLAND COURT","CUMBERLAND","ON","K4C 0A5","","","+16138800947"
"FD44B4D3-9698-4918-95A9-5C4B1B3569CB","CAPITAL MOBILE CANTEENS AK89042","1604 MICHAEL STREET","OTTAWA","ON","K4B 3T7","","","+16137425891"
"26ABD16D-95FD-4FA3-880F-42C67BD4A467","MAGIC FRYER","330 COVENTRY ROAD","OTTAWA","ON","K1V 8N6","","","+16135233527"
"7A366684-CD33-4475-9AB7-34B1720F0F0B","MD'S MOBILE KITCHEN"," OLD INNES & SHEFFIELD","OTTAWA","ON","","","",""
"1AD13765-B648-4615-8699-692136540892","RAL HOT DOG CART","405 ST LAURENT BOULEVARD","OTTAWA","ON","K1T 3J6","","","+18194574359"
"E87D2E9E-8628-498D-B300-282941CD011D","ZAYTOUN CATERING","5345 CANOTEK ROAD","OTTAWA","ON","K1J 1J5","","","+16132621090"
"FFC28275-E1A5-4B9D-BFD8-984F159D52EE","CHIPS N' THINGS","2445 SHEFFIELD ROAD","OTTAWA","ON","K1B 3V6","","","+16132914555"
"6B37C781-3AD1-41AC-9B28-1282DFDFFEC8","ICECO DICKEE DEE ICE CREAM","855 INDUSTRIAL AVENUE","OTTAWA","ON","K1G 4L4","","","+16133242326"
"5CFD70CF-94DB-41F6-8B38-1123FA95C708","ICECO DICKEE DEE ICE CREAM","855 INDUSTRIAL AVENUE","OTTAWA","ON","K1G 4L4","","","+16133242326"
"5C8D0052-FCE1-45F5-A8AA-0C3929D88ABE","CAPITAL 845","1604 MICHAEL STREET","OTTAWA","ON","K1B 3T7","","","+16133151532"
"AA131FC5-DFC4-4B01-92CE-1C2DDCCDA362","CAPITAL MOBILE CANTEENS AM29114","1604 MICHAEL STREET","OTTAWA","ON","K4B 3T7","","","+16137425891"
"F25C8EAF-97C5-4365-9051-462A78040A76","SIMEON HEBOV","1501 SIEVERIGHT","OTTAWA","ON","K1T 1M5","","","+16138666779"
"B66F3BB1-0A2C-4F63-8970-A3C78DC0DDC3","SIMEON HEBOV","1501 1501 SIEVERIGHT","OTTAWA","ON","K1T 1M5","","","+16138666779"
"52C44E62-E0F5-4C72-B01D-2F54F6F54A71","MOGENS SCHJOTT - FEED U","133  JUNIPER STREET","OTTAWA","ON","K1E 1A3","","",""
"A119CA0B-A949-440A-AFC1-20C85FAB971B","AJ'S TREATS","2576 ALTA VISTA ","OTTAWA","ON","K1V 7T3","","","+16133557942"
"01488A6A-07D5-4CA6-8397-06689E515F09","ICECO DICKEE DEE ICE CREAM","855 INDUSTRIAL AVENUE","OTTAWA","ON","K1G 4L4","","","+16138315886"
"D1DFE034-748E-45EB-8517-44ED57A6B86D","SIMEON HEBOV","1501 SIEVERIGHT","OTTAWA","ON","K1T 1M5","","","+16138666779"
"1578CB3A-835A-4889-9C70-E50ED845EF62","THE OTTAWA ROTARY HOME","823 ROTARY WAY","OTTAWA","ON","K1T 3W6","","","+16132363200"
"2EB23531-894C-4449-B4A2-EC53A3C3C9E7","RED OAK RETIREMENT RESIDENCE","3501  CAMPEAU DRIVE","OTTAWA","ON","K2K 0C1","","","+16135926426"
"B9606B81-638B-40DA-BD9E-D3F117AFD6F7","CITY VIEW RETIREMENT COMMUNITY ","151 MEADOWLANDS","OTTAWA","ON","K2G 2S3","","","+16132955954"
"CBB10619-9956-43BC-9C7E-ACA1A37985B6","COURT AT BARRHAVEN","1111  LONGFIELDS DRIVE","OTTAWA","ON","K2G 5W6","","","+16133707070"
"09DF99AF-64FA-4A79-BB17-FD665949A8AB","RICHMOND LODGE","6197  PERTH STREET","OTTAWA","ON","K0A 2Z0","","","+16138385016"
"AD193B7C-6A8D-479C-A7E0-8E7485ED42DC","VALLEY STREAM MANOR","2 VALLEY STREAM DRIVE","OTTAWA","ON","K2H 0A5","","","+16132322202"
"FC448018-9132-4A2A-AD60-9349A5915DC5","EXTENDICARE STARWOOD","114  STARWOOD ROAD","OTTAWA","ON","K1G 3N5","","",""
"4623721C-8A0B-4D6B-8F6C-90BEB7300BB7","THORNCLIFFE PLACE","1 THORNCLIFF PLACE","OTTAWA","ON","K2H 9N9","","","+16135963853"
"5F466EFC-1F15-4F7C-9CD1-848BA3C309C1","PRINCE OF WALES MANOR","22  BARNSTONE DRIVE","OTTAWA","ON","K2G 6X2","","","+16138439887"
"C8B9C0F0-75CC-4202-A492-AA0C959F0A03","BARRHAVEN MANOR","110 BERRIGAN DRIVE","OTTAWA","ON","K2J 5A6","","","+16138232525"
"BAB0056F-D45B-42D4-BF2D-EC17E0D28880","CRYSTAL VIEW LODGE","6 MERIDIAN PLACE","OTTAWA","ON","K2G 9L9","","","+16132256960"
"54F32354-DC6A-4CE8-B81F-4D92B3DCE24C","ROBERTSON HOUSE","1 MILL HILL ROAD","OTTAWA","ON","K2H 9J6","","",""
"3DB29C69-1D57-4B38-9850-FF1EC51444F1","RESIDENCE MON PLAISIR","88 MARQUETTE AVENUE","OTTAWA","ON","K1L 5K1","","",""
"3048B3ED-22A1-488E-9EDF-F8034EC94AC4","ROYAL OTTAWA HOSPITAL - CAFETERIA","1145 CARLING AVENUE","OTTAWA","ON","K1Z 7K4","","",""
"9DC3931A-6735-433C-9CDB-EACD295DCAFA","WYMERING MANOR","845 KIRKWOOD AVENUE","OTTAWA","ON","K1Z 5Y1","","",""
"74778315-9A03-4820-A7A9-D46B0BEF25AC","OTTAWA BIRTH AND WELLNESS CENTER","2260 WALKLEY ROAD","OTTAWA","ON","K1G 6A8","","","+16138649202"
"3CCF53B9-A939-472F-ADD8-CD18179FEE19","SALUS FISHER GROUP HOME","1006  FISHER AVENUE","OTTAWA","ON","K1Z 6P5","","","+16137223305"
"027CCA55-B67C-4894-85EB-E6DBE7342984","MCLEOD RETIREMENT HOME","330  MCLEOD STREET","OTTAWA","ON","K2P 2C5","","","+16135654555"
"EEE52C53-6748-4655-8D42-CE9B1F12C8C8","SALVATION ARMY GRACE MANOR","1156  WELLINGTON STREET WEST","OTTAWA","ON","K1Y 2Z3","","","+16137228025"
"821354C2-42CB-4E60-93E5-F77E242E4E9A","DUKE OF DEVONSHIRE","1095  CARLING AVENUE","OTTAWA","ON","K1Y 4P6","","",""
"5306EEBF-E05F-4FB6-8FF5-FE3E7AD6F803","J.F.NORWOOD","211 BRONSON AVENUE","OTTAWA","ON","K1R 6H5","","",""
"53952784-FED2-4EED-9D7E-D9D285033E73","ACADEMIE DE LA CAPITALE","1010 MORRISON DRIVE","OTTAWA","ON","K2H 8K7","","","+16137213872"
"FDD9B504-9E18-4B1E-810E-C4A6719DA817","QUEENSWAY CARLETON HOSPITAL","3045 BASELINE ROAD","OTTAWA","ON","K2H 8P4","","",""
"AA603D58-D938-4E6E-B661-331A97B88C69","VIVA BARRHAVEN RETIREMENT COMMUNITY","275 TARTAN DRIVE","OTTAWA","ON","K2J 6A9","","","+16138230220"
"E9346D47-B50D-40EE-AB2E-D44A40D74488","CONNECTIONS THE CAMPUS STORE","1385  WOODROFFE AVENUE","OTTAWA","ON","K2G 1V8","","","+16137274723"
"131E9D93-A36F-4EA0-AEAF-98648EE65D7F","RICHMOND CARE HOME","27  NIXON FARM DRIVE","OTTAWA","ON","K0A 2Z0","","",""
"5A1B95B5-C110-4449-A97F-76B6E7FF9E29","CHARTWELL STONEHAVEN RETIREMENT RESIDENCE","70  STONEHAVEN DRIVE","OTTAWA","ON","K2M 2Y2","","","+16132710814"
"E5C626C8-28A5-4BAA-BF8F-A1A775A61B9F","FAIRFIELD MANOR","17  LOMBARDO DRIVE","OTTAWA","ON","K2L 428","","","+16135925772"
"C0CB0D81-B610-4A48-8942-FB7764BF3C3F","CORNERSTONE","515 MACLAREN STREET","OTTAWA","ON","K1R 5K5","","","+16132332243"
"8F9CF3B9-2899-477A-BBB9-F9513A7F8D0F","ROYAL OTTAWA PLACE","1141 CARLING AVENUE","OTTAWA","ON","K1Z 7K4","","","+16137226521"
"865C9F07-D123-48D0-81DE-B6EA5A5F977C","ELMWOOD LODGE","532  MELBOURNE AVENUE","OTTAWA","ON","K2A 1W6","","",""
"0C96BBC4-3194-47D2-88F4-A00BA3360873","PARKLANE RESIDENCE","1095  MERIVALE ROAD","OTTAWA","ON","K1Z 6A9","","","+16137251064"
"BC95C0FC-E702-4BA8-951D-8BA170170FC0","CARLINGWOOD RETIREMENT COMMUNITY","200 LOCKHART AVENUE","OTTAWA","ON","K2A 4C6","","",""
"AE61A5F0-8A05-4FA1-9004-CB963BEFAA51","LORD LANDSDOWNE RETIREMENT","920  BANK STREET","OTTAWA","ON","K1S 1M8","","",""
"E2FD417E-9827-48FC-B593-785A06BD566F","ROYAL OTTAWA HOSPITAL","1145 CARLING AVENUE","OTTAWA","ON","K1Z 7K4","","",""
"48D4AA28-30DF-4C08-89B8-E4E4E82E5DEC","GLEBEVIEW RESIDENCE","297  FIRST AVENUE","OTTAWA","ON","K1S 2G7","","","+16132370954"
"52A40B44-BB71-4511-AA3D-899B2346A8AD","EMBASSY WEST SENIOR LIVING","1400 CARLING AVENUE","OTTAWA","ON","K1Z 7L8","","","+16137294331"
"9FB2E8BB-D9E2-46E2-9124-8243F0C57383","FOREST HILL","6501  CAMPEAU DRIVE","OTTAWA","ON","K2K 3E9","","","+16135991991"
"FC8B904D-ABF6-4B51-B2C4-D5C0125AC347","REDWOODS RETIREMENT RESIDENCE","2604  DRAPER AVENUE","OTTAWA","ON","K2H 9B1","","","+16133248400"
"104AC2F0-D7BD-430C-8812-736874E3BBEE","INTERVAL HOUSE OF OTTAWA"," RESTRICTED","OTTAWA","ON","","","",""
"AD5FF2BB-2FAD-4351-8B0E-6DD64CE9A664","GRANITE RIDGE","5501  ABBOTT STREET EAST","OTTAWA","ON","K2S 2C5","","",""
"5A2DB5F5-6D5F-482B-B2B1-94C5928BFE4D","LONGFIELDS MANOR","330  BEATRICE DRIVE","OTTAWA","ON","K2J 5A5","","","+16138238999"
"585E4706-B658-44B7-A9F1-C870B6CC661E","EXTENDICARE WEST END VILLA","2179  ELMIRA DRIVE","OTTAWA","ON","K2L 3S1","","",""
"218B9FD6-F688-419E-96F1-C47F64BCF5A2","IMMANUAL HOUSE - HYDE PARK","6143 PERTH STREET","OTTAWA","ON","K0A 2Z0","","","+16136861222"
"D5D8290B-E465-46D2-ACB6-E2B80651EA74","ECOLE KANATA NORD","100 WALDEN DRIVE","OTTAWA","ON","K2K 3L7","","",""
"7CB52F5F-45FA-4AD0-B5EA-DBD0ECCEBE9F","GLEBE CENTRE","950  BANK STREET","OTTAWA","ON","K1S 5G6","","","+16132382727"
"D0AA8686-8AA7-49CE-9BFB-B9A9F245E165","PALISADES RETIREMENT RESIDENCE","480  METCALFE STREET","OTTAWA","ON","K1S 3N6","","","+16135655212"
"3EF3742F-5480-42F1-B948-B1E183A2E4A0","CENTRE D'ACCEUIL CHAMPLAIN","275 PERRIER AVENUE","OTTAWA","ON","K1L 5C6","","",""
"47E62741-3CD6-415C-AF29-5F68429AFF75","ABBEYFIELD HOUSE","425  PARKDALE AVENUE","OTTAWA","ON","K1Y 1H3","","","+16137294817"
"E97A41AD-7A9A-419E-BA76-C1E739D9A5DE","SOBRIETY HOUSE","90  FIRST AVENUE","OTTAWA","ON","K1S 2G4","","","+16132330828"
"24EC3B4B-23F1-4076-8ED4-40C1E6828E16","QUEENSWAY CARLETON HOSPITAL","3045 BASELINE ROAD","OTTAWA","ON","K2H 8P4","","",""
"B8858929-4E85-4D20-BF78-072D2204BD74","GARDEN TERRACE","100  AIRD PLACE","OTTAWA","ON","K1L 4C9","","",""
"2B04EC09-83BE-4205-BF4E-4EE9810B300C","HOPE LIVING - SHEPHERDS OF GOOD HOPE","145  CASTLEFRANK ROAD","OTTAWA","ON","K2L 3X9","","","+16138313333"
"7F90B7C5-92FA-494C-B2D0-193B893ACB10","STILLWATER CREEK ","2018  ROBERTSON ROAD","OTTAWA","ON","K2H 1C6","","","+16138287575"
"8D0CF879-93AF-44C0-9226-B84175688203","STITTSVILLE VILLA","1354  STITTSVILLE MAIN STREET","OTTAWA","ON","K2S 1V4","","","+16138362216"
"32212839-D3DC-4C27-A95C-CC94897DFD02","MONTFORT RENAISSANCE","162 MURRAY STREET","OTTAWA","ON","K1N 5M8","","","+16137895133"
"48B1B41F-B564-41EE-AE29-9D0CC2F07E8A","CARLINGVIEW MANOR","2330  CARLING AVENUE","OTTAWA","ON","K2B 7H1","","","+16138209328"
"50969514-95B5-4495-A02F-787AD26D1E68","ELIZABETH BRUYERE HOSPITAL","43 BRUYERE STREET","OTTAWA","ON","K1N 5C8","","",""
"B977A181-B110-4F14-AF80-CB264085D556","WATFORD HOUSE","75 POWELL AVENUE","OTTAWA","ON","K1S 1Z9","","",""
"08C3EF0B-5C7C-4B1F-B3DE-CAE177F5337C","EMPATHY HOUSE OF RECOVERY","360  SUNNYSIDE AVENUE","OTTAWA","ON","K1S 0S4","","","+16137307319"
"ED500A55-B886-4DD7-BC09-9753050C7C69","THE OAKS","1057 MERIVALE ROAD","OTTAWA","ON","","","","+16132880374"
"83921D85-E2BF-4619-835E-3409B3E867F8","RIVERPARK PLACE RETIREMENT RESIDENCE","1 CORKSTOWN ROAD","OTTAWA","ON","K2H 1B6","","",""
"6D5FED8F-2266-4D4D-8DF0-2D64FF9C00E9","WINDSOR PARK MANOR","990 HUNT CLUB ROAD","OTTAWA","ON","K1V 8S8","","","+16132490722"
"ED342D58-2D4F-49A8-A698-5AD076E5C7BE","DAVE SMITH YOUTH TREATMENT CENTRE","1883 BRADELY SIDE ROAD","OTTAWA","ON","K0A 1L0","","","+16135948333"
"63BAC7F8-239A-4099-B1FB-58C6B9F39EE2","CARP SENIORS RETIREMENT RESIDENCE","458 DONALD B. MUNRO DRIVE","OTTAWA","ON","","","",""
"939E0878-CFF5-4579-ADBD-489D9EA65E5F","SYMPHONY SENIOR LIVING KANATA","27  WEAVER CRESCENT","OTTAWA","ON","K2K 2Z8","","",""
"92D90002-4F8F-4F93-BB02-71A48FFE58F5","CARLETON LODGE","55 LODGE ROAD","OTTAWA","ON","K2C 3H1","","","+16138253763"
"1E6413B6-63A7-4422-A2B9-6466FB7B6983","CHARTWELL KANATA","20  SHIRLEY'S BROOK DRIVE","OTTAWA","ON","K2K 2W8","","","+16135918939"
"2DCA562E-271B-4839-899B-4247680E9E41","ORCHARD VIEW ON THE RIDEAU","1145 BRIDGE STREET","OTTAWA","ON","K4M 1B2","","","+16136922121"
"56073F6B-03D7-4DE7-9C71-B21F18E2F366","EMPRESS KANATA","170  MCGIBBON DRIVE","OTTAWA","ON","K2L 3Z9","","",""
"FC4ED27B-7CEA-4E43-8F3E-734908EB86EE","ECOLE SECONDAIRE CATHOLIQUE PAUL-DESMARAIS","5315 ABBOTT ST E","OTTAWA","ON","K2S 0X3","","","+16137442618"
"1ED5BAD2-9DAB-4009-A3B8-4D0C9296A3CC","MONTFORT LONG TERM CARE","705 MONTREAL ROAD","OTTAWA","ON","K1K 0T2","","","+16137468602"
"3D3E6815-7044-4CF5-B99C-61FB80641288","HAMPTON LODGE","306  IRENE CRESCENT","OTTAWA","ON","K1Z 7J1","","","+16137293040"
